ID	KEGG_ko
Tatro_007454-T2	ko:K07936
Tatro_007454-T3	ko:K07936
Tatro_007455-T1	ko:K01679
Tatro_007456-T1	ko:K06693
Tatro_007457-T1	ko:K13171
Tatro_007458-T1	ko:K11344
Tatro_007459-T1	-
Tatro_007460-T1	ko:K14650
Tatro_007461-T1	-
Tatro_007462-T1	-
Tatro_007464-T1	-
Tatro_007465-T1	ko:K11108
Tatro_007466-T1	ko:K11135,ko:K14457
Tatro_007467-T1	-
Tatro_007468-T1	ko:K14826
Tatro_007469-T1	ko:K00924
Tatro_007470-T1	ko:K00924
Tatro_007471-T1	ko:K12351
Tatro_007472-T1	-
Tatro_007473-T1	ko:K18738
Tatro_007473-T2	ko:K18738
Tatro_007474-T1	ko:K11698
Tatro_007475-T1	ko:K00868
Tatro_007476-T1	ko:K04802
Tatro_007477-T1	-
Tatro_007478-T1	-
Tatro_007479-T1	-
Tatro_007481-T1	-
Tatro_007482-T1	-
Tatro_007484-T1	ko:K03349
Tatro_007486-T1	-
Tatro_007491-T1	-
Tatro_007492-T1	ko:K15378
Tatro_007493-T1	ko:K20705
Tatro_007494-T1	ko:K11126
Tatro_007495-T1	ko:K11126
Tatro_007496-T1	-
Tatro_007498-T1	-
Tatro_007499-T1	-
Tatro_007500-T1	ko:K15108
Tatro_007501-T1	ko:K01240
Tatro_007502-T1	-
Tatro_007503-T1	ko:K03515
Tatro_007504-T1	-
Tatro_007505-T1	-
Tatro_007506-T1	-
Tatro_007507-T1	ko:K15114
Tatro_007508-T1	ko:K05770
Tatro_007509-T1	ko:K02213
Tatro_007510-T1	ko:K20063
Tatro_007511-T1	ko:K04082
Tatro_007512-T1	-
Tatro_007513-T1	ko:K00101
Tatro_007514-T1	-
Tatro_007515-T1	-
Tatro_007516-T1	ko:K12811
Tatro_007517-T1	-
Tatro_007518-T1	-
Tatro_007519-T1	ko:K00602
Tatro_007520-T1	ko:K02918
Tatro_007521-T1	ko:K08495
Tatro_007522-T1	ko:K18192
Tatro_007523-T1	ko:K09699
Tatro_007524-T1	ko:K00851
Tatro_007526-T1	ko:K01277
Tatro_007527-T1	ko:K02934
Tatro_007528-T1	ko:K01509,ko:K03695
Tatro_007530-T1	ko:K07937,ko:K07977
Tatro_007531-T1	ko:K20347
Tatro_007532-T1	-
Tatro_007533-T1	-
Tatro_007534-T1	ko:K13093
Tatro_007535-T1	ko:K06691
Tatro_007536-T1	ko:K10732
Tatro_007537-T1	ko:K03321
Tatro_007538-T1	-
Tatro_007540-T1	ko:K11498
Tatro_007542-T1	-
Tatro_007543-T1	ko:K03132
Tatro_007544-T1	-
Tatro_007544-T2	-
Tatro_007545-T1	-
Tatro_007546-T1	ko:K05917
Tatro_007547-T1	-
Tatro_007548-T1	ko:K11294
Tatro_007549-T1	-
Tatro_007550-T1	ko:K17435
Tatro_007551-T1	ko:K19475
Tatro_007552-T1	-
Tatro_007553-T1	-
Tatro_007555-T1	-
Tatro_007556-T1	-
Tatro_007557-T1	-
Tatro_007558-T1	-
Tatro_007559-T1	-
Tatro_007560-T1	-
Tatro_007561-T1	ko:K17095
Tatro_007562-T1	-
Tatro_007563-T1	-
Tatro_007564-T1	-
Tatro_007565-T1	-
Tatro_007566-T1	ko:K11369
Tatro_007567-T1	-
Tatro_007568-T1	-
Tatro_007569-T1	-
Tatro_007570-T1	-
Tatro_007571-T1	ko:K20803
Tatro_007572-T1	-
Tatro_007573-T1	ko:K06662
Tatro_007574-T1	ko:K12178
Tatro_007575-T1	ko:K13350
Tatro_007576-T1	ko:K03512,ko:K10981
Tatro_007577-T1	-
Tatro_007578-T1	ko:K15160
Tatro_007579-T1	ko:K00102
Tatro_007581-T1	-
Tatro_007582-T1	-
Tatro_007583-T1	-
Tatro_007584-T1	ko:K16261
Tatro_007585-T1	-
Tatro_007586-T1	ko:K01230
Tatro_007587-T1	ko:K17888
Tatro_007588-T1	-
Tatro_007589-T1	ko:K05757
Tatro_007590-T1	-
Tatro_007591-T1	ko:K00728
Tatro_007592-T1	-
Tatro_007593-T1	-
Tatro_007595-T1	-
Tatro_007598-T1	-
Tatro_007599-T1	-
Tatro_007600-T1	ko:K03695
Tatro_007601-T1	-
Tatro_007602-T1	-
Tatro_007603-T1	-
Tatro_007604-T1	-
Tatro_007605-T1	-
Tatro_007606-T1	-
Tatro_007607-T1	ko:K18703
Tatro_007609-T1	-
Tatro_007610-T1	ko:K00766
Tatro_007611-T1	ko:K03124
Tatro_007612-T1	ko:K01509,ko:K01530
Tatro_007613-T1	-
Tatro_007614-T1	-
Tatro_007615-T1	ko:K01783
Tatro_007616-T1	-
Tatro_007617-T1	-
Tatro_007618-T1	-
Tatro_007619-T1	ko:K22494
Tatro_007620-T1	ko:K13617
Tatro_007621-T1	-
Tatro_007622-T1	-
Tatro_007625-T1	-
Tatro_007626-T1	-
Tatro_007627-T1	ko:K20131
Tatro_007628-T1	-
Tatro_007629-T1	-
Tatro_007630-T1	ko:K01759
Tatro_007631-T1	-
Tatro_007632-T1	-
Tatro_007633-T1	ko:K00559
Tatro_007634-T1	-
Tatro_007635-T1	-
Tatro_007637-T1	-
Tatro_007638-T1	-
Tatro_007639-T1	-
Tatro_007640-T1	-
Tatro_007641-T1	-
Tatro_007642-T1	-
Tatro_007643-T1	-
Tatro_007644-T1	ko:K19564
Tatro_007645-T1	-
Tatro_007646-T1	ko:K09827
Tatro_007647-T1	-
Tatro_007648-T1	ko:K04409
Tatro_007649-T1	ko:K17742
Tatro_007650-T1	ko:K11763
Tatro_007651-T1	ko:K20523
Tatro_007652-T1	ko:K08504
Tatro_007653-T1	ko:K12486
Tatro_007654-T1	ko:K07305
Tatro_007655-T1	ko:K07513
Tatro_007656-T1	-
Tatro_007657-T1	-
Tatro_007658-T1	-
Tatro_007659-T1	-
Tatro_007660-T1	ko:K10742
Tatro_007661-T1	-
Tatro_007662-T1	ko:K07407
Tatro_007664-T1	ko:K12859
Tatro_007665-T1	ko:K01673
Tatro_007666-T1	-
Tatro_007667-T1	-
Tatro_007668-T1	ko:K15418
Tatro_007669-T1	-
Tatro_007670-T1	-
Tatro_007671-T1	-
Tatro_007672-T1	-
Tatro_007673-T1	-
Tatro_007674-T1	-
Tatro_007675-T1	-
Tatro_007676-T1	ko:K04711
Tatro_007677-T1	-
Tatro_007678-T1	-
Tatro_007680-T1	-
Tatro_007681-T1	ko:K00826
Tatro_007682-T1	ko:K17541
Tatro_007683-T1	ko:K11121
Tatro_007684-T1	ko:K01537
Tatro_007687-T1	-
Tatro_007688-T1	-
Tatro_007689-T1	-
Tatro_007690-T1	-
Tatro_007691-T1	ko:K10736
Tatro_007693-T1	ko:K00505
Tatro_007695-T1	-
Tatro_007696-T1	ko:K01279
Tatro_007697-T1	-
Tatro_007698-T1	-
Tatro_007699-T1	ko:K13303
Tatro_007700-T1	-
Tatro_007701-T1	-
Tatro_007702-T1	-
Tatro_007703-T1	-
Tatro_007705-T1	ko:K01755
Tatro_007706-T1	-
Tatro_007707-T1	-
Tatro_007708-T1	ko:K10733
Tatro_007709-T1	-
Tatro_007711-T1	-
Tatro_007712-T1	-
Tatro_007713-T1	ko:K05994
Tatro_007714-T1	ko:K14763
Tatro_007715-T1	ko:K00411
Tatro_007716-T1	ko:K09493
Tatro_007717-T1	ko:K01881
Tatro_007718-T1	-
Tatro_007719-T1	ko:K10610
Tatro_007720-T1	-
Tatro_007721-T1	ko:K03846
Tatro_007722-T1	ko:K14708
Tatro_007723-T1	ko:K08740
Tatro_007724-T1	-
Tatro_007725-T1	ko:K14855
Tatro_007726-T1	ko:K00697,ko:K16055,ko:K22337
Tatro_007727-T1	ko:K00826
Tatro_007728-T1	-
Tatro_007730-T1	-
Tatro_007732-T1	-
Tatro_007733-T1	-
Tatro_007735-T1	-
Tatro_007737-T1	-
Tatro_007739-T1	-
Tatro_007740-T1	-
Tatro_007741-T1	-
Tatro_007742-T1	-
Tatro_007743-T1	-
Tatro_007744-T1	ko:K15319
Tatro_007745-T1	-
Tatro_007745-T2	-
Tatro_007746-T1	-
Tatro_007747-T1	-
Tatro_007748-T1	-
Tatro_007749-T1	-
Tatro_007750-T1	-
Tatro_007752-T1	-
Tatro_007753-T1	-
Tatro_007754-T1	-
Tatro_007755-T1	-
Tatro_007756-T1	ko:K20316
Tatro_007758-T1	ko:K20307
Tatro_007759-T1	ko:K08963
Tatro_007760-T1	ko:K01438
Tatro_007761-T1	-
Tatro_007762-T1	-
Tatro_007763-T1	ko:K03964
Tatro_007764-T1	ko:K11681
Tatro_007765-T1	-
Tatro_007766-T1	-
Tatro_007767-T1	ko:K11713
Tatro_007768-T1	ko:K18185
Tatro_007770-T1	-
Tatro_007771-T1	-
Tatro_007771-T2	-
Tatro_007772-T1	-
Tatro_007773-T1	ko:K00002
Tatro_007774-T1	-
Tatro_007775-T1	-
Tatro_007776-T1	-
Tatro_007777-T1	-
Tatro_007778-T1	-
Tatro_007779-T1	-
Tatro_007780-T1	-
Tatro_007781-T1	ko:K19306
Tatro_007782-T1	ko:K04567
Tatro_007783-T1	-
Tatro_007784-T1	ko:K00030
Tatro_007785-T1	ko:K08838
Tatro_007786-T1	ko:K00006
Tatro_007787-T1	ko:K11886
Tatro_007788-T1	-
Tatro_007789-T1	-
Tatro_007791-T1	ko:K06215
Tatro_007792-T1	ko:K08681
Tatro_007793-T1	-
Tatro_007794-T1	-
Tatro_007795-T1	-
Tatro_007796-T1	ko:K08139
Tatro_007797-T1	-
Tatro_007798-T1	ko:K03781
Tatro_007799-T1	ko:K17656
Tatro_007802-T1	-
Tatro_007803-T1	-
Tatro_007804-T1	-
Tatro_007805-T1	ko:K01293
Tatro_007806-T1	-
Tatro_007807-T1	-
Tatro_007808-T1	ko:K00218
Tatro_007810-T1	-
Tatro_007812-T1	-
Tatro_007813-T1	-
Tatro_007815-T1	-
Tatro_007816-T1	ko:K17806
Tatro_007817-T1	ko:K11996
Tatro_007818-T1	ko:K03544
Tatro_007820-T1	ko:K08597
Tatro_007821-T1	-
Tatro_007822-T1	ko:K00971
Tatro_007823-T1	-
Tatro_007824-T1	ko:K00006
Tatro_007825-T1	ko:K04450,ko:K09047
Tatro_007826-T1	-
Tatro_007827-T1	ko:K01196
Tatro_007828-T1	-
Tatro_007830-T1	ko:K21989
Tatro_007832-T1	-
Tatro_007833-T1	-
Tatro_007834-T1	-
Tatro_007835-T1	ko:K00354
Tatro_007836-T1	-
Tatro_007837-T1	-
Tatro_007839-T1	-
Tatro_007840-T1	-
Tatro_007841-T1	-
Tatro_007842-T1	-
Tatro_007842-T2	-
Tatro_007843-T1	-
Tatro_007844-T1	-
Tatro_007845-T1	-
Tatro_007846-T1	-
Tatro_007847-T1	-
Tatro_007848-T1	-
Tatro_007850-T1	-
Tatro_007851-T1	-
Tatro_007852-T1	-
Tatro_007853-T1	-
Tatro_007854-T1	-
Tatro_007855-T1	-
Tatro_007857-T1	ko:K03778
Tatro_007858-T1	-
Tatro_007859-T1	ko:K07393
Tatro_007860-T1	ko:K03178
Tatro_007861-T1	ko:K09568
Tatro_007863-T1	-
Tatro_007864-T1	-
Tatro_007865-T1	-
Tatro_007866-T1	-
Tatro_007868-T1	-
Tatro_007869-T1	-
Tatro_007870-T1	-
Tatro_007871-T1	-
Tatro_007872-T1	-
Tatro_007873-T1	ko:K03325
Tatro_007874-T1	-
Tatro_007875-T1	-
Tatro_007876-T1	-
Tatro_007877-T1	-
Tatro_007878-T1	-
Tatro_007879-T1	ko:K07300
Tatro_007880-T1	-
Tatro_007881-T1	ko:K15292
Tatro_007882-T1	ko:K17815
Tatro_007883-T1	ko:K17086
Tatro_007884-T1	-
Tatro_007885-T1	ko:K00420
Tatro_007886-T1	ko:K03850
Tatro_007887-T1	-
Tatro_007888-T1	ko:K00059
Tatro_007889-T1	-
Tatro_007890-T1	-
Tatro_007891-T1	-
Tatro_007892-T1	-
Tatro_007893-T1	-
Tatro_007894-T1	-
Tatro_007895-T1	ko:K15502
Tatro_007896-T1	-
Tatro_007897-T1	-
Tatro_007898-T1	-
Tatro_007899-T1	ko:K09561
Tatro_007900-T1	-
Tatro_007901-T1	-
Tatro_007903-T1	-
Tatro_007904-T1	ko:K09252
Tatro_007905-T1	-
Tatro_007906-T1	-
Tatro_007908-T1	ko:K00226,ko:K00254
Tatro_007909-T1	-
Tatro_007909-T2	-
Tatro_007910-T1	-
Tatro_007911-T1	ko:K14765
Tatro_007912-T1	-
Tatro_007913-T1	-
Tatro_007914-T1	-
Tatro_007916-T1	-
Tatro_007917-T1	-
Tatro_007918-T1	-
Tatro_007919-T1	-
Tatro_007920-T1	-
Tatro_007921-T1	-
Tatro_007922-T1	ko:K14721
Tatro_007923-T1	ko:K12617
Tatro_007924-T1	ko:K10967
Tatro_007925-T1	ko:K02950
Tatro_007926-T1	-
Tatro_007927-T1	ko:K02677,ko:K18050
Tatro_007928-T1	ko:K17983
Tatro_007929-T1	-
Tatro_007930-T1	-
Tatro_007931-T1	ko:K15025
Tatro_007932-T1	ko:K03845
Tatro_007933-T1	ko:K00272,ko:K00273
Tatro_007934-T1	-
Tatro_007935-T1	-
Tatro_007936-T1	ko:K03671
Tatro_007938-T1	ko:K11548
Tatro_007939-T1	-
Tatro_007940-T1	-
Tatro_007941-T1	-
Tatro_007942-T1	-
Tatro_007944-T1	ko:K12397
Tatro_007945-T1	-
Tatro_007946-T1	ko:K00020
Tatro_007947-T1	-
Tatro_007949-T1	ko:K12462
Tatro_007950-T1	ko:K17615
Tatro_007951-T1	-
Tatro_007952-T1	-
Tatro_007953-T1	-
Tatro_007955-T1	-
Tatro_007955-T2	-
Tatro_007957-T1	-
Tatro_007958-T1	-
Tatro_007959-T1	-
Tatro_007960-T1	ko:K08764
Tatro_007961-T1	-
Tatro_007962-T1	ko:K22149
Tatro_007963-T1	-
Tatro_007964-T1	-
Tatro_007965-T1	ko:K11237
Tatro_007966-T1	-
Tatro_007967-T1	ko:K01426,ko:K12190
Tatro_007968-T1	ko:K02143
Tatro_007969-T1	ko:K17981
Tatro_007970-T1	ko:K07059
Tatro_007971-T1	ko:K10838
Tatro_007973-T1	-
Tatro_007974-T1	-
Tatro_007975-T1	ko:K02537,ko:K13728
Tatro_007976-T1	-
Tatro_007977-T1	ko:K20224
Tatro_007978-T1	ko:K03457
Tatro_007980-T1	-
Tatro_007981-T1	-
Tatro_007982-T1	-
Tatro_007983-T1	-
Tatro_007984-T1	-
Tatro_007985-T1	-
Tatro_007986-T1	-
Tatro_007987-T1	-
Tatro_007988-T1	-
Tatro_007989-T1	-
Tatro_007990-T1	-
Tatro_007991-T1	-
Tatro_007992-T1	-
Tatro_007994-T1	-
Tatro_007995-T1	-
Tatro_007996-T1	-
Tatro_007997-T1	-
Tatro_007998-T1	-
Tatro_007999-T1	-
Tatro_008000-T1	-
Tatro_008001-T1	ko:K01490
Tatro_008002-T1	-
Tatro_008003-T1	-
Tatro_008004-T1	ko:K13721
Tatro_008005-T1	-
Tatro_008006-T1	-
Tatro_008007-T1	-
Tatro_008008-T1	-
Tatro_008009-T1	ko:K05863
Tatro_008010-T1	-
Tatro_008011-T1	-
Tatro_008012-T1	-
Tatro_008013-T1	-
Tatro_008014-T1	ko:K01210
Tatro_008015-T1	-
Tatro_008016-T1	-
Tatro_008017-T1	-
Tatro_008018-T1	-
Tatro_008019-T1	-
Tatro_008020-T1	-
Tatro_008021-T1	ko:K02370
Tatro_008023-T1	-
Tatro_008024-T1	-
Tatro_008025-T1	-
Tatro_008026-T1	ko:K10256
Tatro_008028-T1	ko:K20167
Tatro_008029-T1	-
Tatro_008030-T1	ko:K09494
Tatro_008031-T1	ko:K03253
Tatro_008032-T1	ko:K08852
Tatro_008033-T1	ko:K22381
Tatro_008034-T1	ko:K22381
Tatro_008036-T1	-
Tatro_008037-T1	-
Tatro_008038-T1	ko:K17973
Tatro_008039-T1	-
Tatro_008040-T1	-
Tatro_008041-T1	ko:K20989
Tatro_008042-T1	-
Tatro_008043-T1	ko:K00286
Tatro_008044-T1	ko:K19564
Tatro_008045-T1	-
Tatro_008046-T1	-
Tatro_008047-T1	-
Tatro_008048-T1	-
Tatro_008049-T1	-
Tatro_008050-T1	-
Tatro_008051-T1	-
Tatro_008052-T1	-
Tatro_008053-T1	-
Tatro_008054-T1	-
Tatro_008055-T1	-
Tatro_008057-T1	-
Tatro_008058-T1	-
Tatro_008059-T1	-
Tatro_008060-T1	-
Tatro_008061-T1	-
Tatro_008062-T1	ko:K01179
Tatro_008063-T1	-
Tatro_008064-T1	-
Tatro_008065-T1	-
Tatro_008066-T1	-
Tatro_008067-T1	-
Tatro_008068-T1	-
Tatro_008069-T1	-
Tatro_008070-T1	ko:K15532
Tatro_008071-T1	-
Tatro_008072-T1	ko:K19668
Tatro_008073-T1	-
Tatro_008074-T1	-
Tatro_008075-T1	-
Tatro_008076-T1	ko:K12743,ko:K22148,ko:K22152
Tatro_008077-T1	ko:K22048
Tatro_008079-T1	-
Tatro_008080-T1	-
Tatro_008081-T1	-
Tatro_008082-T1	-
Tatro_008083-T1	-
Tatro_008085-T1	-
Tatro_008086-T1	-
Tatro_008087-T1	-
Tatro_008088-T1	ko:K07034
Tatro_008089-T1	-
Tatro_008090-T1	-
Tatro_008091-T1	-
Tatro_008092-T1	-
Tatro_008092-T2	-
Tatro_008093-T1	-
Tatro_008094-T1	-
Tatro_008095-T1	-
Tatro_008096-T1	-
Tatro_008097-T1	-
Tatro_008098-T1	-
Tatro_008099-T1	-
Tatro_008100-T1	-
Tatro_008101-T1	ko:K03379
Tatro_008102-T1	-
Tatro_008104-T1	-
Tatro_008105-T1	-
Tatro_008106-T1	ko:K10770
Tatro_008109-T1	-
Tatro_008110-T1	ko:K01951
Tatro_008111-T1	-
Tatro_008112-T1	-
Tatro_008114-T1	-
Tatro_008115-T1	-
Tatro_008117-T1	-
Tatro_008121-T1	-
Tatro_008123-T1	-
Tatro_008127-T1	-
Tatro_008133-T1	-
Tatro_008137-T1	-
Tatro_008138-T1	-
Tatro_008139-T1	-
Tatro_008140-T1	ko:K18187
Tatro_008141-T1	-
Tatro_008142-T1	ko:K14397
Tatro_008143-T1	-
Tatro_008144-T1	ko:K03939
Tatro_008145-T1	-
Tatro_008147-T1	ko:K01408
Tatro_008148-T1	ko:K11835
Tatro_008150-T1	ko:K01120
Tatro_008154-T1	-
Tatro_008156-T1	-
Tatro_008157-T1	ko:K03781
Tatro_008158-T1	ko:K07942
Tatro_008159-T1	ko:K03094
Tatro_008160-T1	ko:K08098
Tatro_008161-T1	ko:K02865
Tatro_008162-T1	-
Tatro_008163-T1	-
Tatro_008164-T1	-
Tatro_008165-T1	ko:K03265
Tatro_008166-T1	-
Tatro_008167-T1	-
Tatro_008168-T1	ko:K02938
Tatro_008169-T1	ko:K00856
Tatro_008170-T1	-
Tatro_008171-T1	-
Tatro_008172-T1	ko:K12873
Tatro_008173-T1	ko:K03950
Tatro_008174-T1	ko:K03020
Tatro_008176-T1	-
Tatro_008178-T1	ko:K00383
Tatro_008179-T1	ko:K12472
Tatro_008180-T1	ko:K06110
Tatro_008181-T1	-
Tatro_008182-T1	-
Tatro_008183-T1	-
Tatro_008184-T1	ko:K06911
Tatro_008185-T1	-
Tatro_008187-T1	-
Tatro_008188-T1	-
Tatro_008189-T1	ko:K10807
Tatro_008190-T1	ko:K03424
Tatro_008191-T1	ko:K11551
Tatro_008192-T1	-
Tatro_008193-T1	-
Tatro_008195-T1	-
Tatro_008196-T1	-
Tatro_008197-T1	-
Tatro_008198-T1	-
Tatro_008199-T1	-
Tatro_008200-T1	ko:K13091
Tatro_008201-T1	ko:K19703
Tatro_008202-T1	-
Tatro_008203-T1	ko:K19708
Tatro_008205-T1	-
Tatro_008206-T1	ko:K07243
Tatro_008207-T1	ko:K19791
Tatro_008208-T1	ko:K00999
Tatro_008209-T1	ko:K01950
Tatro_008211-T1	ko:K13421
Tatro_008212-T1	-
Tatro_008213-T1	-
Tatro_008214-T1	ko:K03105
Tatro_008215-T1	ko:K04648
Tatro_008217-T1	ko:K04499
Tatro_008218-T1	-
Tatro_008219-T1	ko:K03127
Tatro_008220-T1	-
Tatro_008221-T1	-
Tatro_008222-T1	-
Tatro_008223-T1	-
Tatro_008224-T1	-
Tatro_008226-T1	ko:K01102
Tatro_008228-T1	-
Tatro_008229-T1	ko:K03685
Tatro_008230-T1	ko:K17411
Tatro_008231-T1	-
Tatro_008232-T1	-
Tatro_008233-T1	-
Tatro_008234-T1	ko:K03934
Tatro_008235-T1	-
Tatro_008236-T1	ko:K19654
Tatro_008237-T1	-
Tatro_008238-T1	-
Tatro_008239-T1	-
Tatro_008240-T1	ko:K05765
Tatro_008241-T1	ko:K04077
Tatro_008242-T1	-
Tatro_008243-T1	-
Tatro_008244-T1	-
Tatro_008245-T1	-
Tatro_008246-T1	-
Tatro_008247-T1	-
Tatro_008248-T1	-
Tatro_008249-T1	-
Tatro_008250-T1	-
Tatro_008251-T1	-
Tatro_008252-T1	ko:K00134
Tatro_008253-T1	ko:K13099
Tatro_008254-T1	ko:K14016
Tatro_008255-T1	-
Tatro_008256-T1	-
Tatro_008257-T1	-
Tatro_008258-T1	ko:K11338
Tatro_008259-T1	ko:K00627
Tatro_008260-T1	-
Tatro_008261-T1	-
Tatro_008262-T1	ko:K22386
Tatro_008263-T1	-
Tatro_008265-T1	ko:K14005
Tatro_008266-T1	ko:K01802,ko:K09564
Tatro_008267-T1	-
Tatro_008268-T1	ko:K02267
Tatro_008269-T1	-
Tatro_008270-T1	ko:K02947
Tatro_008271-T1	-
Tatro_008272-T1	-
Tatro_008273-T1	ko:K12232
Tatro_008274-T1	ko:K17440
Tatro_008275-T1	ko:K19829
Tatro_008276-T1	ko:K17553
Tatro_008277-T1	-
Tatro_008278-T1	ko:K15296
Tatro_008279-T1	ko:K01178
Tatro_008280-T1	ko:K11984
Tatro_008281-T1	-
Tatro_008282-T1	-
Tatro_008283-T1	ko:K00611
Tatro_008284-T1	ko:K01653
Tatro_008285-T1	-
Tatro_008286-T1	ko:K07025
Tatro_008287-T1	-
Tatro_008289-T1	-
Tatro_008290-T1	-
Tatro_008291-T1	ko:K03510
Tatro_008291-T2	ko:K03510
Tatro_008292-T1	ko:K01657
Tatro_008293-T1	-
Tatro_008295-T1	-
Tatro_008297-T1	-
Tatro_008298-T1	-
Tatro_008299-T1	ko:K02925
Tatro_008300-T1	ko:K06665
Tatro_008301-T1	-
Tatro_008302-T1	-
Tatro_008303-T1	-
Tatro_008304-T1	-
Tatro_008305-T1	ko:K01895
Tatro_008307-T1	ko:K10756
Tatro_008308-T1	-
Tatro_008309-T1	ko:K10754
Tatro_008310-T1	ko:K03687
Tatro_008311-T1	ko:K03036
Tatro_008313-T1	ko:K13354
Tatro_008314-T1	ko:K20823
Tatro_008315-T1	ko:K02135
Tatro_008316-T1	-
Tatro_008317-T1	-
Tatro_008318-T1	-
Tatro_008320-T1	-
Tatro_008321-T1	-
Tatro_008322-T1	-
Tatro_008323-T1	ko:K18442
Tatro_008324-T1	-
Tatro_008325-T1	ko:K03024
Tatro_008326-T1	ko:K07393,ko:K14307
Tatro_008327-T1	ko:K14405
Tatro_008329-T1	ko:K01183
Tatro_008330-T1	-
Tatro_008331-T1	-
Tatro_008332-T1	-
Tatro_008333-T1	ko:K18328
Tatro_008334-T1	ko:K03872
Tatro_008335-T1	ko:K07975
Tatro_008336-T1	ko:K11553
Tatro_008337-T1	-
Tatro_008338-T1	ko:K00809
Tatro_008339-T1	-
Tatro_008340-T1	-
Tatro_008341-T1	ko:K15444
Tatro_008342-T1	-
Tatro_008346-T1	ko:K17262
Tatro_008347-T1	-
Tatro_008348-T1	-
Tatro_008349-T1	-
Tatro_008350-T1	-
Tatro_008351-T1	-
Tatro_008352-T1	-
Tatro_008353-T1	-
Tatro_008354-T1	-
Tatro_008355-T1	-
Tatro_008356-T1	ko:K03235
Tatro_008357-T1	-
Tatro_008358-T1	ko:K16261
Tatro_008361-T1	ko:K18730
Tatro_008362-T1	-
Tatro_008363-T1	ko:K03538
Tatro_008364-T1	-
Tatro_008365-T1	ko:K01918
Tatro_008366-T1	ko:K22134
Tatro_008367-T1	-
Tatro_008368-T1	-
Tatro_008370-T1	-
Tatro_008371-T1	-
Tatro_008372-T1	ko:K17623
Tatro_008373-T1	-
Tatro_008374-T1	-
Tatro_008375-T1	-
Tatro_008376-T1	-
Tatro_008377-T1	-
Tatro_008378-T1	-
Tatro_008379-T1	-
Tatro_008380-T1	-
Tatro_008381-T1	-
Tatro_008382-T1	-
Tatro_008383-T1	-
Tatro_008384-T1	ko:K06970,ko:K11393
Tatro_008385-T1	-
Tatro_008386-T1	-
Tatro_008387-T1	-
Tatro_008388-T1	ko:K08178
Tatro_008389-T1	-
Tatro_008390-T1	-
Tatro_008391-T1	ko:K13119
Tatro_008392-T1	ko:K00799
Tatro_008393-T1	-
Tatro_008394-T1	-
Tatro_008395-T1	ko:K00480
Tatro_008396-T1	ko:K02304
Tatro_008397-T1	ko:K12481
Tatro_008398-T1	ko:K06648
Tatro_008399-T1	-
Tatro_008400-T1	-
Tatro_008401-T1	-
Tatro_008402-T1	-
Tatro_008403-T1	-
Tatro_008404-T1	-
Tatro_008405-T1	-
Tatro_008406-T1	-
Tatro_008407-T1	-
Tatro_008408-T1	-
Tatro_008409-T1	-
Tatro_008411-T1	ko:K17278
Tatro_008412-T1	ko:K01301
Tatro_008413-T1	ko:K18468
Tatro_008414-T1	ko:K00469
Tatro_008416-T1	-
Tatro_008417-T1	-
Tatro_008418-T1	-
Tatro_008419-T1	-
Tatro_008421-T1	ko:K16365
Tatro_008422-T1	-
Tatro_008423-T1	-
Tatro_008424-T1	ko:K00849
Tatro_008425-T1	-
Tatro_008426-T1	-
Tatro_008427-T1	-
Tatro_008428-T1	-
Tatro_008429-T1	-
Tatro_008430-T1	ko:K05972
Tatro_008431-T1	-
Tatro_008432-T1	-
Tatro_008433-T1	-
Tatro_008434-T1	-
Tatro_008435-T1	-
Tatro_008436-T1	ko:K07575
Tatro_008437-T1	-
Tatro_008438-T1	-
Tatro_008439-T1	ko:K14798
Tatro_008440-T1	ko:K07975
Tatro_008441-T1	ko:K17421
Tatro_008442-T1	-
Tatro_008443-T1	ko:K00059
Tatro_008445-T1	-
Tatro_008446-T1	-
Tatro_008447-T1	-
Tatro_008448-T1	-
Tatro_008449-T1	ko:K01183
Tatro_008450-T1	-
Tatro_008451-T1	-
Tatro_008452-T1	-
Tatro_008453-T1	-
Tatro_008454-T1	ko:K17496
Tatro_008455-T1	-
Tatro_008456-T1	ko:K12199
Tatro_008457-T1	ko:K09584
Tatro_008458-T1	ko:K11600
Tatro_008459-T1	ko:K21989
Tatro_008461-T1	-
Tatro_008462-T1	ko:K11098
Tatro_008463-T1	-
Tatro_008464-T1	ko:K06950
Tatro_008465-T1	-
Tatro_008466-T1	-
Tatro_008467-T1	-
Tatro_008468-T1	ko:K00147
Tatro_008469-T1	-
Tatro_008470-T1	ko:K01754
Tatro_008472-T1	-
Tatro_008473-T1	ko:K01440
Tatro_008474-T1	ko:K00021
Tatro_008475-T1	-
Tatro_008476-T1	-
Tatro_008477-T1	-
Tatro_008478-T1	ko:K10402,ko:K17387,ko:K18703
Tatro_008479-T1	-
Tatro_008480-T1	-
Tatro_008481-T1	ko:K13280
Tatro_008482-T1	-
Tatro_008483-T1	-
Tatro_008483-T2	-
Tatro_008483-T3	-
Tatro_008486-T1	-
Tatro_008487-T1	ko:K09702
Tatro_008488-T1	ko:K15196
Tatro_008489-T1	-
Tatro_008490-T1	-
Tatro_008491-T1	-
Tatro_008492-T1	-
Tatro_008494-T1	-
Tatro_008495-T1	ko:K00015
Tatro_008497-T1	-
Tatro_008498-T1	ko:K14849
